Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
sfp,0.9,0.7,5,0.6,-32282,-96347,-62901.06,17503.977071593104
sfp,0.9,0.7,5,0.7,-32039,-118339,-71898.34,17881.012077700107
sfp,0.9,0.7,5,0.8,-62078,-138274,-88520.38,14871.377329251638
sfp,0.9,0.7,5,0.9,-74826,-131641,-95606.92,13939.1136804874
sfp,0.9,0.7,5,1.0,-64216,-118571,-91649,11838.879625011406
sfp,0.9,0.7,6,0.0,-56988,-132763,-85111.36,13553.943689613901
sfp,0.9,0.7,6,0.1,-57078,-115698,-89795.34,14717.01016748293
sfp,0.9,0.7,6,0.2,-48365,-134360,-87260.58,18305.18840365948
sfp,0.9,0.7,6,0.3,-27810,-112434,-75134.52,18665.558762816698
sfp,0.9,0.7,6,0.4,-33136,-116534,-66067.12,16544.85528598802
sfp,0.9,0.7,6,0.5,-22699,-117702,-67444.04,20881.894433724745
sfp,0.9,0.7,6,0.6,-33581,-110924,-70810.1,18289.456491238278
sfp,0.9,0.7,6,0.7,-36280,-106937,-74788.1,17480.186847236095
sfp,0.9,0.7,6,0.8,-64895,-118291,-90815.12,12959.039835369513
sfp,0.9,0.7,6,0.9,-71095,-132094,-98127.28,14088.726184855632
sfp,0.9,0.7,6,1.0,-64421,-144519,-94864.36,17324.969978782483
sfp,0.9,0.7,7,0.0,-59112,-122359,-91124.64,15045.708005207305
sfp,0.9,0.7,7,0.1,-56194,-151963,-91681.98,19182.847491901484
sfp,0.9,0.7,7,0.2,-40110,-145863,-88266.88,17825.932645423734
sfp,0.9,0.7,7,0.3,-41090,-129021,-75347.68,22351.73645123139
sfp,0.9,0.7,7,0.4,-27453,-122081,-68311.4,21983.991552296153
sfp,0.9,0.7,7,0.5,-27479,-112591,-68413.74,18504.35193138112
sfp,0.9,0.7,7,0.6,-44491,-138315,-70932.9,19374.31569956809
sfp,0.9,0.7,7,0.7,-47753,-122587,-82158.94,17243.261097659015
sfp,0.9,0.7,7,0.8,-61382,-138654,-96053.22,18215.20470207149
sfp,0.9,0.7,7,0.9,-68929,-146838,-106467.44,13771.914021022967
sfp,0.9,0.7,7,1.0,-69311,-137301,-103806.52,16982.351575391556
sfp,0.9,0.7,8,0.0,-56311,-129918,-90636.74,14140.19734701935
sfp,0.9,0.7,8,0.1,-72065,-124899,-97913.4,13984.535625220497
sfp,0.9,0.7,8,0.2,-59451,-123641,-87363.76,15251.241569479262
sfp,0.9,0.7,8,0.3,-30665,-148654,-84979.44,20869.21629730435
sfp,0.9,0.7,8,0.4,-31621,-154335,-71708.86,24223.428742463864
sfp,0.9,0.7,8,0.5,-21331,-112252,-71161.74,22256.867642540157
sfp,0.9,0.7,8,0.6,-30817,-142253,-73253.66,22316.47758816936
sfp,0.9,0.7,8,0.7,-55007,-133584,-84963.3,18849.196076886088
sfp,0.9,0.7,8,0.8,-63130,-128415,-92802.22,13906.273175962344
sfp,0.9,0.7,8,0.9,-74553,-139381,-108988.82,15628.161061065766
sfp,0.9,0.7,8,1.0,-76681,-138942,-106140.08,15310.364627071347
sfp,0.9,0.7,9,0.0,-77701,-130399,-103239,13067.94639957024
sfp,0.9,0.7,9,0.1,-64149,-137897,-102865.16,18225.101733553296
sfp,0.9,0.7,9,0.2,-43797,-138653,-93200.56,21818.151430477912
sfp,0.9,0.7,9,0.3,-44851,-148491,-87854.36,24600.261456848504
sfp,0.9,0.7,9,0.4,-32905,-124541,-79128.56,22955.98823406322
sfp,0.9,0.7,9,0.5,-36119,-119314,-70992.42,19934.27172657631
sfp,0.9,0.7,9,0.6,-32584,-128718,-79963.68,22639.200659646867
sfp,0.9,0.7,9,0.7,-43130,-121153,-86671.58,17760.95101228581
sfp,0.9,0.7,9,0.8,-71150,-134397,-96972.98,14634.662371024402
sfp,0.9,0.7,9,0.9,-78824,-138209,-108821.36,13890.271744392232
sfp,0.9,0.7,9,1.0,-77965,-137145,-105698.96,14310.443671668605
sfp,0.9,0.7,10,0.0,-73819,-140051,-105786.88,17548.72063787336
sfp,0.9,0.7,10,0.1,-75293,-160669,-107635.48,19293.612149229546
sfp,0.9,0.7,10,0.2,-70624,-161888,-102122.22,19795.547762977578
sfp,0.9,0.7,10,0.3,-38315,-139998,-89652.52,24204.046911782236
sfp,0.9,0.7,10,0.4,-35417,-127951,-73287.48,22642.7315681421
sfp,0.9,0.7,10,0.5,-36580,-140204,-75449.72,23358.516154507935
sfp,0.9,0.7,10,0.6,-39014,-140242,-78084.18,22837.06485187121
sfp,0.9,0.7,10,0.7,-35198,-126792,-77887.7,21125.442754205757
sfp,0.9,0.7,10,0.8,-68311,-127323,-99487.3,13116.355828288806
sfp,0.9,0.7,10,0.9,-80936,-147064,-111511.88,16877.35937687903
sfp,0.9,0.7,10,1.0,-81435,-140958,-108410.98,14008.16907800442
sfp,0.9,0.7,11,0.0,-82015,-148328,-106185.04,14700.370365957673
sfp,0.9,0.7,11,0.1,-67303,-160910,-109385.84,18171.83953079768
sfp,0.9,0.7,11,0.2,-62209,-151978,-107466.06,19213.249965084415
sfp,0.9,0.7,11,0.3,-52555,-149449,-96195.02,23866.719701838425
sfp,0.9,0.7,11,0.4,-38322,-158540,-83860.38,27645.144405106363
sfp,0.9,0.7,11,0.5,-33258,-139026,-79504.7,25907.07831434711
sfp,0.9,0.7,11,0.6,-35420,-135462,-81663.5,23550.217090077873
sfp,0.9,0.7,11,0.7,-38747,-130620,-84638.78,18763.740349125164
sfp,0.9,0.7,11,0.8,-51840,-131550,-101896.08,16454.259263541364
sfp,0.9,0.7,11,0.9,-88832,-142848,-113091.24,12803.095028491018
sfp,0.9,0.7,11,1.0,-85673,-148821,-112323.4,15381.249446342525
sfp,0.9,0.7,12,0.0,-80337,-155221,-114224.32,17193.28697360498
sfp,0.9,0.7,12,0.1,-81904,-149986,-112107.06,17004.812883428272
sfp,0.9,0.7,12,0.2,-73227,-149665,-106870.04,18527.09819559954
sfp,0.9,0.7,12,0.3,-44304,-149317,-97613.62,25096.39783639989
sfp,0.9,0.7,12,0.4,-42799,-144047,-84575.22,25023.925479012752
sfp,0.9,0.7,12,0.5,-21102,-141154,-73821.74,27894.018778671852
sfp,0.9,0.7,12,0.6,-42321,-135333,-83911.92,28231.04285872962
sfp,0.9,0.7,12,0.7,-52127,-144433,-86244.12,21010.63253536948
sfp,0.9,0.7,12,0.8,-67301,-126271,-101839.64,13047.173653996908
sfp,0.9,0.7,12,0.9,-69308,-162833,-117591.38,14760.55605236815
sfp,0.9,0.7,12,1.0,-82788,-155425,-121364.28,16282.820542460056
sfp,0.9,0.7,13,0.0,-85011,-161394,-118277.96,16489.4544494105
sfp,0.9,0.7,13,0.1,-92020,-148454,-114104.16,13910.514329551335
sfp,0.9,0.7,13,0.2,-75624,-154548,-110301.56,17996.83386344863
sfp,0.9,0.7,13,0.3,-50861,-154129,-95129.4,22557.371168662725
sfp,0.9,0.7,13,0.4,-39222,-152429,-86659.22,25763.78972178129
sfp,0.9,0.7,13,0.5,-27582,-146807,-85807.6,26679.62854513013
sfp,0.9,0.7,13,0.6,-31281,-173827,-88416.34,30163.838871971944
sfp,0.9,0.7,13,0.7,-43125,-159009,-92039,26997.591657518686
sfp,0.9,0.7,13,0.8,-56709,-150503,-104581.32,20230.039228870333
sfp,0.9,0.7,13,0.9,-83812,-156816,-117431.2,14330.753038590165
sfp,0.9,0.7,13,1.0,-96185,-151766,-122509.6,14605.024530996872
sfp,0.9,0.7,14,0.0,-85937,-171511,-123170.58,16272.06525418106
sfp,0.9,0.7,14,0.1,-87715,-149889,-120292.06,14981.87336234378
sfp,0.9,0.7,14,0.2,-67952,-163739,-112135.84,21247.242231001583
sfp,0.9,0.7,14,0.3,-47689,-153603,-96719.24,24549.21325773756
sfp,0.9,0.7,14,0.4,-46788,-165482,-97015.9,29356.10671390127
sfp,0.9,0.7,14,0.5,-33090,-162309,-87691.6,32091.50074015084
sfp,0.9,0.7,14,0.6,-58806,-150207,-92610.54,22160.777735569347
sfp,0.9,0.7,14,0.7,-44787,-141699,-92618.7,23917.179102358325
sfp,0.9,0.7,14,0.8,-68730,-154893,-111673.64,19847.47803005383
sfp,0.9,0.7,14,0.9,-92502,-155938,-122892.32,14745.39200445
sfp,0.9,0.7,14,1.0,-96331,-167806,-131649.46,16080.606024992354
sfp,0.9,0.7,15,0.0,-91176,-152883,-126950.74,15591.745064472745
sfp,0.9,0.7,15,0.1,-88249,-171740,-129591.48,19653.05242349942
sfp,0.9,0.7,15,0.2,-67751,-163529,-114517.98,22123.817297562335
sfp,0.9,0.7,15,0.3,-62980,-149712,-105889.46,19891.968931399304
sfp,0.9,0.7,15,0.4,-49749,-146961,-94584.46,29884.079258886806
sfp,0.9,0.7,15,0.5,-39172,-169091,-89560.88,34208.32400707555
sfp,0.9,0.7,15,0.6,-47032,-164119,-93001.92,27154.54100021293
sfp,0.9,0.7,15,0.7,-61151,-147929,-102222.66,21660.26061860093
sfp,0.9,0.7,15,0.8,-70281,-172421,-113654.3,19777.899385218763
sfp,0.9,0.7,15,0.9,-80760,-147253,-121405.62,13735.542025351751
sfp,0.9,0.7,15,1.0,-103147,-175165,-135080.3,16089.81942447599
sfp,0.9,0.7,16,0.0,-94322,-169132,-137475.06,18344.8536479219
sfp,0.9,0.7,16,0.1,-102939,-171578,-136390.46,15463.265827417821
sfp,0.9,0.7,16,0.2,-78119,-163187,-117993.6,20583.76178011221
sfp,0.9,0.7,16,0.3,-58020,-165696,-112884.66,25228.98007484121
sfp,0.9,0.7,16,0.4,-48920,-185857,-99093.2,31130.23009807643
sfp,0.9,0.7,16,0.5,-36717,-189472,-88614.52,33785.125262905334
sfp,0.9,0.7,16,0.6,-45275,-162035,-101371.8,31359.958221806824
sfp,0.9,0.7,16,0.7,-73431,-166376,-114714.16,24866.917377339487
sfp,0.9,0.7,16,0.8,-64533,-153964,-114378.58,19399.40649638119
sfp,0.9,0.7,16,0.9,-92785,-159223,-129069.04,14689.032807325806
sfp,0.9,0.7,16,1.0,-100544,-174512,-136667.5,17221.738094332868
sfp,0.9,0.8,2,0.0,-41505,-82031,-57328.32,9223.244715347397
sfp,0.9,0.8,2,0.1,-39077,-88960,-58344.86,10315.028950289288
sfp,0.9,0.8,2,0.2,-30068,-83650,-54575.86,12588.771073590357
sfp,0.9,0.8,2,0.3,-22988,-76121,-48632.88,12820.0276666262
sfp,0.9,0.8,2,0.4,-22255,-88945,-49043.94,13158.36881431241
sfp,0.9,0.8,2,0.5,-19589,-80209,-46929.52,12827.396879479229
sfp,0.9,0.8,2,0.6,-21143,-88539,-48235.68,14049.928810103615
sfp,0.9,0.8,2,0.7,-24239,-92706,-53214.34,13417.973063281159
sfp,0.9,0.8,2,0.8,-39400,-86974,-64520.52,12189.196059676146
sfp,0.9,0.8,2,0.9,-51361,-125962,-74335.46,14780.906764609594
sfp,0.9,0.8,2,1.0,-49881,-113342,-68642.82,13545.61956559826
sfp,0.9,0.8,3,0.0,-45807,-104727,-66483.5,11512.169197977293
sfp,0.9,0.8,3,0.1,-45920,-95182,-67725.52,12351.198843308239
sfp,0.9,0.8,3,0.2,-35673,-98843,-64317.72,15963.544618196263
sfp,0.9,0.8,3,0.3,-21624,-95240,-58298.7,18680.574570818702
sfp,0.9,0.8,3,0.4,-23908,-88426,-52196.52,16365.167414346603
sfp,0.9,0.8,3,0.5,-20913,-90742,-50241.06,16752.081900967853
sfp,0.9,0.8,3,0.6,-32711,-88539,-53845.56,13093.741069312624
sfp,0.9,0.8,3,0.7,-35720,-101119,-61897.46,15405.666716768972
sfp,0.9,0.8,3,0.8,-42221,-114515,-75215.12,15308.342720309372
sfp,0.9,0.8,3,0.9,-51395,-116641,-84263.22,13563.035313299008
sfp,0.9,0.8,3,1.0,-50746,-118614,-76067.02,13740.653777170926
sfp,0.9,0.8,4,0.0,-50257,-98529,-71636.86,11865.4415554808
sfp,0.9,0.8,4,0.1,-53274,-110669,-75808.08,15422.62463414429
sfp,0.9,0.8,4,0.2,-51812,-100834,-71710.4,11841.700412232241
sfp,0.9,0.8,4,0.3,-24960,-97627,-62289.06,18501.97246452278
sfp,0.9,0.8,4,0.4,-28843,-113054,-56949.6,18390.68494912463
sfp,0.9,0.8,4,0.5,-26193,-111013,-55376.9,17421.373530341214
sfp,0.9,0.8,4,0.6,-26561,-118589,-58563.22,21769.64538937609
sfp,0.9,0.8,4,0.7,-35701,-105336,-68082.66,15518.128515937186
sfp,0.9,0.8,4,0.8,-52236,-106148,-79355.82,12854.656603562391
sfp,0.9,0.8,4,0.9,-59684,-121128,-93032.74,13866.998456635327
sfp,0.9,0.8,4,1.0,-59756,-114329,-83273.14,12977.05855166992
sfp,0.9,0.8,5,0.0,-49058,-130850,-77515.54,15535.675924038023
sfp,0.9,0.8,5,0.1,-56045,-117595,-78428.64,12781.160171797506
sfp,0.9,0.8,5,0.2,-40036,-114816,-75354.74,16513.12062352052
sfp,0.9,0.8,5,0.3,-32512,-103803,-67922.2,18487.87345968228
sfp,0.9,0.8,5,0.4,-25018,-101952,-63949.36,20289.598593669736
sfp,0.9,0.8,5,0.5,-28769,-111901,-59388.02,18299.316002038137
sfp,0.9,0.8,5,0.6,-28822,-100405,-61486.68,14421.252374838168
sfp,0.9,0.8,5,0.7,-33638,-122674,-72678,19147.85660301946
sfp,0.9,0.8,5,0.8,-48509,-120537,-83822.82,13628.378581579584
sfp,0.9,0.8,5,0.9,-59284,-129968,-93757.6,16245.058914724106
sfp,0.9,0.8,5,1.0,-65392,-111676,-87936.18,10586.10807382072
sfp,0.9,0.8,6,0.0,-60264,-114415,-81959.34,13540.746628210269
sfp,0.9,0.8,6,0.1,-52949,-131593,-87995.82,16883.021989488465
sfp,0.9,0.8,6,0.2,-39897,-117811,-81784.02,17236.359217689347
sfp,0.9,0.8,6,0.3,-24021,-128317,-70955.18,22584.39918434757
sfp,0.9,0.8,6,0.4,-24176,-109787,-65211.06,18509.413448859377
sfp,0.9,0.8,6,0.5,-25270,-111536,-63407.06,18400.439665787493
sfp,0.9,0.8,6,0.6,-27036,-106054,-64530.74,15848.956309949683
sfp,0.9,0.8,6,0.7,-37423,-128183,-73432.92,21904.85998058375
sfp,0.9,0.8,6,0.8,-50005,-130829,-84173.58,16322.190385584445
sfp,0.9,0.8,6,0.9,-60646,-124360,-96379.04,13569.217445379818
sfp,0.9,0.8,6,1.0,-60881,-122071,-91933.22,13714.023215181263
sfp,0.9,0.8,7,0.0,-65840,-120388,-86201.08,13605.131798655077
sfp,0.9,0.8,7,0.1,-60224,-129472,-90120.48,15088.679568200683
sfp,0.9,0.8,7,0.2,-43324,-124660,-80564.48,15935.354931262313
sfp,0.9,0.8,7,0.3,-43251,-136271,-79421.66,22465.774436802887
sfp,0.9,0.8,7,0.4,-21694,-118283,-67425.34,21101.033204812797
sfp,0.9,0.8,7,0.5,-25479,-106869,-60880.62,17130.997907350076
sfp,0.9,0.8,7,0.6,-24741,-129398,-66844.26,24362.064499670843
sfp,0.9,0.8,7,0.7,-44005,-127180,-77098.84,19688.318605835746
sfp,0.9,0.8,7,0.8,-65400,-125293,-92808.24,14895.86705392349
sfp,0.9,0.8,7,0.9,-78555,-144310,-103081.82,12778.643185440946
sfp,0.9,0.8,7,1.0,-69255,-136242,-98758.62,15149.116578122666
sfp,0.9,0.8,8,0.0,-67257,-125164,-92539.86,14423.998890751765
sfp,0.9,0.8,8,0.1,-59300,-142570,-96135.04,18594.70437885859
sfp,0.9,0.8,8,0.2,-66397,-135512,-94351.56,14449.513105503675
sfp,0.9,0.8,8,0.3,-34811,-123710,-79563.18,20970.487694629617
sfp,0.9,0.8,8,0.4,-27172,-129985,-71531.44,23509.43717254405
sfp,0.9,0.8,8,0.5,-30893,-106860,-66977.78,21299.607640623097
sfp,0.9,0.8,8,0.6,-39972,-118489,-65788,19649.382353070105
sfp,0.9,0.8,8,0.7,-37453,-126151,-77307.44,21003.722105670815
sfp,0.9,0.8,8,0.8,-57708,-140095,-97182.5,16757.799738982343
sfp,0.9,0.8,8,0.9,-68607,-155528,-106895.76,17545.37542599712
sfp,0.9,0.8,8,1.0,-76158,-133387,-102944.48,15377.892514030043
sfp,0.9,0.8,9,0.0,-71570,-126308,-95676.2,12941.874197932155
sfp,0.9,0.8,9,0.1,-71836,-165625,-101335.04,16139.475905002717
sfp,0.9,0.8,9,0.2,-64884,-143532,-97868.56,16395.616110387058
sfp,0.9,0.8,9,0.3,-43541,-145505,-87894.18,23499.31225193362
sfp,0.9,0.8,9,0.4,-28266,-149215,-72414.52,24143.87288078003
sfp,0.9,0.8,9,0.5,-36661,-124772,-79004.74,23025.89140006864
sfp,0.9,0.8,9,0.6,-24894,-130780,-75553.18,23897.189267470476
sfp,0.9,0.8,9,0.7,-41231,-110351,-75363.34,17496.511952806304
sfp,0.9,0.8,9,0.8,-55619,-128115,-94710.36,15780.333211815218
sfp,0.9,0.8,9,0.9,-79081,-149811,-110818.76,16254.681681087126
sfp,0.9,0.8,9,1.0,-77503,-145607,-106800.04,14878.748807611479
sfp,0.9,0.8,10,0.0,-68420,-128582,-97144.24,13678.068500355164
sfp,0.9,0.8,10,0.1,-60102,-132464,-102233.34,13557.416949825973
sfp,0.9,0.8,10,0.2,-62257,-133771,-94963.84,16452.9579777855
sfp,0.9,0.8,10,0.3,-42109,-140308,-84126.64,21941.366736735392
sfp,0.9,0.8,10,0.4,-33134,-134999,-75937.38,21914.372051319962
sfp,0.9,0.8,10,0.5,-25543,-142573,-78232.54,27449.344894015452
sfp,0.9,0.8,10,0.6,-26821,-134290,-79927.7,24050.83857865947
sfp,0.9,0.8,10,0.7,-35029,-147295,-83600.42,20508.879490670795
sfp,0.9,0.8,10,0.8,-56932,-136211,-98151.44,19120.503538284524
sfp,0.9,0.8,10,0.9,-68410,-157905,-110965.34,16031.390641564723
sfp,0.9,0.8,10,1.0,-68354,-149470,-106553.76,15767.641056031074
sfp,0.9,0.8,11,0.0,-74151,-142139,-103126.38,15226.97428222129
sfp,0.9,0.8,11,0.1,-86785,-143421,-107519.6,14035.911335585166
sfp,0.9,0.8,11,0.2,-54943,-144602,-99675.88,18626.60370483956
sfp,0.9,0.8,11,0.3,-39611,-145493,-89058.7,23684.497970880722
sfp,0.9,0.8,11,0.4,-34146,-123227,-73697.74,20987.716184599652
sfp,0.9,0.8,11,0.5,-30837,-134812,-74650,27355.56179168645
sfp,0.9,0.8,11,0.6,-39622,-133248,-83538.84,23879.41153802683
sfp,0.9,0.8,11,0.7,-44373,-135233,-88113.24,22750.82477496639
sfp,0.9,0.8,11,0.8,-64540,-147327,-105914.86,18181.257212776647
sfp,0.9,0.8,11,0.9,-73877,-147418,-111100.9,13874.162751352616
sfp,0.9,0.8,11,1.0,-82803,-144634,-107859.56,15737.759047693713
sfp,0.9,0.8,12,0.0,-82542,-128346,-103268.02,12505.351619288473
sfp,0.9,0.8,12,0.1,-78113,-158118,-113241.36,17923.193179378115
sfp,0.9,0.8,12,0.2,-60852,-149090,-101560.08,19342.485969048994
sfp,0.9,0.8,12,0.3,-51816,-156054,-92265.66,22367.16045000631
sfp,0.9,0.8,12,0.4,-36439,-143179,-80085.8,26271.44420181311
sfp,0.9,0.8,12,0.5,-37727,-154645,-81032.48,28846.94744452069
sfp,0.9,0.8,12,0.6,-31255,-143118,-83357.14,27465.4611162263
sfp,0.9,0.8,12,0.7,-60937,-150481,-98557.62,23541.947047154372
sfp,0.9,0.8,12,0.8,-68809,-160754,-101944.32,19643.993170723425
sfp,0.9,0.8,12,0.9,-77055,-145910,-115282.12,15634.276042499097
sfp,0.9,0.8,12,1.0,-79642,-145790,-112545.74,14488.159593281962
sfp,0.9,0.8,13,0.0,-78349,-140782,-109304.68,14696.330138104657
sfp,0.9,0.8,13,0.1,-79975,-142871,-113376.88,15273.760372078432
sfp,0.9,0.8,13,0.2,-56377,-144231,-105373.06,21742.739231339754
sfp,0.9,0.8,13,0.3,-42833,-154404,-93851.72,25718.341075487395
sfp,0.9,0.8,13,0.4,-31050,-137456,-82975,25494.25331484789
sfp,0.9,0.8,13,0.5,-23719,-137569,-74321.7,26275.915694834326
sfp,0.9,0.8,13,0.6,-31770,-150189,-83735.04,30564.533706442257
sfp,0.9,0.8,13,0.7,-47399,-134367,-88501.2,22162.935044707378
sfp,0.9,0.8,13,0.8,-67619,-155718,-107227.06,20347.32694614871
sfp,0.9,0.8,13,0.9,-95807,-155919,-121581.3,16132.134756631636
sfp,0.9,0.8,13,1.0,-88806,-160348,-116079.34,15526.04230371458
sfp,0.9,0.8,14,0.0,-86886,-162205,-123427.04,14949.453249110717
sfp,0.9,0.8,14,0.1,-80657,-161028,-120199.22,19382.51359543294
sfp,0.9,0.8,14,0.2,-66641,-148313,-106417.5,18312.403949737658
sfp,0.9,0.8,14,0.3,-59326,-161097,-100691.24,19840.43195563349
sfp,0.9,0.8,14,0.4,-43381,-147276,-88147.3,27747.5913146584
sfp,0.9,0.8,14,0.5,-37248,-141234,-81064.1,28206.146536866458
sfp,0.9,0.8,14,0.6,-27182,-144807,-86419.2,26308.781872063875
sfp,0.9,0.8,14,0.7,-41133,-155120,-95196.32,26456.24546336761
sfp,0.9,0.8,14,0.8,-52154,-148406,-103973.94,18583.054223179584
sfp,0.9,0.8,14,0.9,-85103,-149454,-116899.44,15285.110893511332
sfp,0.9,0.8,14,1.0,-93299,-161569,-125108.54,16487.974056819938
sfp,0.9,0.8,15,0.0,-97730,-162777,-127175.44,16219.958008652457
sfp,0.9,0.8,15,0.1,-84020,-159403,-124861.84,16312.319203921073
sfp,0.9,0.8,15,0.2,-78682,-149065,-113095.88,17866.066847449973
sfp,0.9,0.8,15,0.3,-48203,-152528,-99183.08,23854.60881737959
sfp,0.9,0.8,15,0.4,-30476,-163820,-89557.18,33906.03841331668
sfp,0.9,0.8,15,0.5,-38224,-145813,-82953.2,29076.75276693372
sfp,0.9,0.8,15,0.6,-34194,-172581,-87516.52,34821.07022716128
sfp,0.9,0.8,15,0.7,-52141,-140077,-96142.2,24164.99323823786
sfp,0.9,0.8,15,0.8,-67727,-157026,-108821.54,20128.228520053875
sfp,0.9,0.8,15,0.9,-81559,-159536,-123138.94,17049.043766841398
sfp,0.9,0.8,15,1.0,-92627,-163685,-130094.64,16993.725512862995
sfp,0.9,0.8,16,0.0,-108827,-160660,-134783.86,13529.277676557154
sfp,0.9,0.8,16,0.1,-112187,-178719,-136759.48,13890.832776845516
sfp,0.9,0.8,16,0.2,-85065,-165765,-120216.34,18891.041830811486
sfp,0.9,0.8,16,0.3,-58982,-150115,-105571.44,20505.34439858277
sfp,0.9,0.8,16,0.4,-33050,-178151,-102181.62,35187.517315261626
sfp,0.9,0.8,16,0.5,-43235,-158961,-100408.88,32031.390577879272
sfp,0.9,0.8,16,0.6,-52997,-147741,-92929.94,26615.866086357943
sfp,0.9,0.8,16,0.7,-47707,-180228,-104091.86,29180.916884931943
sfp,0.9,0.8,16,0.8,-67825,-171666,-116975.98,21363.72458114885
sfp,0.9,0.8,16,0.9,-97556,-176319,-131284.2,20662.11948351428
sfp,0.9,0.8,16,1.0,-101138,-174311,-136483.58,17157.92268489447
sfp,0.9,0.9,2,0.0,-36729,-88164,-57110.38,9955.90032191966
sfp,0.9,0.9,2,0.1,-30129,-80378,-51849.88,8886.12604842917
sfp,0.9,0.9,2,0.2,-30835,-93219,-54441.74,13157.229208356313
sfp,0.9,0.9,2,0.3,-17500,-74306,-44687.56,12726.311603404138
sfp,0.9,0.9,2,0.4,-18417,-75857,-41629.52,12497.924595446613
sfp,0.9,0.9,2,0.5,-18031,-69447,-42631,12054.73789996011
sfp,0.9,0.9,2,0.6,-27141,-68236,-46903.34,10450.35584319442
sfp,0.9,0.9,2,0.7,-29048,-77341,-49964.28,10350.793667765436
sfp,0.9,0.9,2,0.8,-37495,-86706,-63747.62,11827.091751636692
sfp,0.9,0.9,2,0.9,-44658,-111780,-71741.96,11987.222784281603
sfp,0.9,0.9,2,1.0,-43799,-90327,-65942.84,11022.959216664322
sfp,0.9,0.9,3,0.0,-43627,-85693,-63254.86,10920.383573307454
sfp,0.9,0.9,3,0.1,-39139,-102929,-63524.72,11739.509799312886
sfp,0.9,0.9,3,0.2,-26166,-110044,-66164.58,16302.56845056343
sfp,0.9,0.9,3,0.3,-30087,-88929,-58969.76,16429.8758209624
sfp,0.9,0.9,3,0.4,-14905,-77367,-48020.7,13293.091922775036
sfp,0.9,0.9,3,0.5,-20904,-102123,-51225.46,18058.124042295723
sfp,0.9,0.9,3,0.6,-21269,-104892,-58714.2,19215.203445953615
sfp,0.9,0.9,3,0.7,-26994,-113215,-61588.64,17207.036516020806
sfp,0.9,0.9,3,0.8,-50214,-109506,-74843.68,13642.93193014655
sfp,0.9,0.9,3,0.9,-54765,-127480,-82450.42,15765.947642463423
sfp,0.9,0.9,3,1.0,-51303,-105495,-75764.02,12249.467809331014
sfp,0.9,0.9,4,0.0,-49368,-96176,-70932.1,11192.415236513101
sfp,0.9,0.9,4,0.1,-50092,-121739,-78450.9,17077.979849048006
sfp,0.9,0.9,4,0.2,-42257,-118790,-69577.16,15422.210541095514
sfp,0.9,0.9,4,0.3,-27804,-96179,-61497.64,17436.529300036185
sfp,0.9,0.9,4,0.4,-24465,-99041,-55494.42,16022.481320854858
sfp,0.9,0.9,4,0.5,-27580,-98769,-52932.24,16575.413821977294
sfp,0.9,0.9,4,0.6,-24746,-94635,-56981.98,16318.20657849285
sfp,0.9,0.9,4,0.7,-40393,-100634,-67184.36,14528.259268679065
sfp,0.9,0.9,4,0.8,-53124,-110240,-79280.7,14327.717022311286
sfp,0.9,0.9,4,0.9,-65165,-112706,-87663.82,11552.805240551857
sfp,0.9,0.9,4,1.0,-61130,-105296,-84159.56,11634.115817872602
sfp,0.9,0.9,5,0.0,-54723,-104402,-75899.52,11383.239715386793
sfp,0.9,0.9,5,0.1,-46720,-110467,-80425.2,14187.036413715221
sfp,0.9,0.9,5,0.2,-40024,-119660,-80775.52,17958.982516562683
sfp,0.9,0.9,5,0.3,-27136,-119920,-62317.82,18895.494336805397
sfp,0.9,0.9,5,0.4,-28904,-124049,-61984.36,20515.891543555663
sfp,0.9,0.9,5,0.5,-25750,-92561,-52350.38,17461.61405552424
sfp,0.9,0.9,5,0.6,-24346,-91740,-62391.62,18050.763393761245
sfp,0.9,0.9,5,0.7,-28368,-117260,-62916.44,17260.99699412002
sfp,0.9,0.9,5,0.8,-50014,-113820,-83176.88,14511.180553164191
sfp,0.9,0.9,5,0.9,-54013,-123735,-91061.14,14897.72861061411
sfp,0.9,0.9,5,1.0,-41073,-126262,-89024.32,17392.391657531738
sfp,0.9,0.9,6,0.0,-57624,-107480,-76948.08,11947.97743252653
sfp,0.9,0.9,6,0.1,-51335,-119350,-85866.22,13664.29725231385
sfp,0.9,0.9,6,0.2,-45637,-113016,-78501.7,15057.824266568432
sfp,0.9,0.9,6,0.3,-33064,-107959,-67941.88,19283.228510320165
sfp,0.9,0.9,6,0.4,-27772,-112585,-60434.08,17908.812475403938
sfp,0.9,0.9,6,0.5,-26236,-138652,-62268.64,22554.460841876826
sfp,0.9,0.9,6,0.6,-28026,-132816,-66504.88,23966.614713856627
sfp,0.9,0.9,6,0.7,-41729,-101931,-75637.56,14876.284463369946
sfp,0.9,0.9,6,0.8,-59286,-117756,-87030.22,13403.832741984736
sfp,0.9,0.9,6,0.9,-69421,-133299,-98548.7,16744.183008509222
sfp,0.9,0.9,6,1.0,-59760,-138097,-96472.22,17651.751177843227
sfp,0.9,0.9,7,0.0,-53275,-111511,-86695.2,13107.753475850599
sfp,0.9,0.9,7,0.1,-71379,-124168,-93420.18,11518.896040304684
sfp,0.9,0.9,7,0.2,-54002,-130717,-88776,15108.344100840031
