Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
ksp,0.8,0.2,11,1.0,124,69,95.14,13.527010016999322
ksp,0.8,0.2,12,0.0,123,63,97.72,15.215513028967964
ksp,0.8,0.2,12,0.1,125,65,98.8,13.043099669158089
ksp,0.8,0.2,12,0.2,121,76,101.02,11.815745289007117
ksp,0.8,0.2,12,0.3,122,76,97.78,12.897223241726833
ksp,0.8,0.2,12,0.4,123,70,99.42,12.130396968452636
ksp,0.8,0.2,12,0.5,125,-18,92.14,21.157340599056628
ksp,0.8,0.2,12,0.6,117,-2,91.34,19.50887814638792
ksp,0.8,0.2,12,0.7,123,-1,89.38,24.122045129393356
ksp,0.8,0.2,12,0.8,115,-2,88.56,19.810489903182145
ksp,0.8,0.2,12,0.9,115,-8,86.24,19.929016892102688
ksp,0.8,0.2,12,1.0,112,-3,88.52,18.95024635023761
ksp,0.8,0.2,13,0.0,120,62,95.34,13.129822729114021
ksp,0.8,0.2,13,0.1,116,49,96.38,12.089614365653029
ksp,0.8,0.2,13,0.2,120,-8,94.48,19.421469290137527
ksp,0.8,0.2,13,0.3,121,63,96,14.085743262792565
ksp,0.8,0.2,13,0.4,128,-9,94.8,19.131126469708992
ksp,0.8,0.2,13,0.5,116,62,91.34,13.692855279826984
ksp,0.8,0.2,13,0.6,116,-10,85.78,30.260292565050474
ksp,0.8,0.2,13,0.7,123,62,87.1,14.314613626127187
ksp,0.8,0.2,13,0.8,111,-6,82.36,28.758501848521743
ksp,0.8,0.2,13,0.9,122,-27,83.88,36.57736558951981
ksp,0.8,0.2,13,1.0,118,-8,86.26,23.202577267121313
ksp,0.8,0.2,14,0.0,125,-7,94.04,20.60509150473172
ksp,0.8,0.2,14,0.1,117,-9,91.2,19.088408706300676
ksp,0.8,0.2,14,0.2,116,-8,94,19.09695990337259
ksp,0.8,0.2,14,0.3,119,-3,90.58,20.872880559643484
ksp,0.8,0.2,14,0.4,124,-8,90.96,23.08189501646302
ksp,0.8,0.2,14,0.5,117,-6,87.36,19.066757052257103
ksp,0.8,0.2,14,0.6,119,-10,86.38,20.43495404787531
ksp,0.8,0.2,14,0.7,118,72,92.48,11.928768176307294
ksp,0.8,0.2,14,0.8,124,-2,86.48,19.953251486861966
ksp,0.8,0.2,14,0.9,113,-11,80.16,26.062217550958117
ksp,0.8,0.2,14,1.0,121,-10,78.9,25.15360971376977
ksp,0.8,0.2,15,0.0,125,-13,88.7,21.263411134181283
ksp,0.8,0.2,15,0.1,119,-13,89.98,20.41557028848525
ksp,0.8,0.2,15,0.2,119,-2,84.36,25.260083862384423
ksp,0.8,0.2,15,0.3,122,-16,89.98,19.124180654717883
ksp,0.8,0.2,15,0.4,115,51,90.32,14.121108819271747
ksp,0.8,0.2,15,0.5,116,-14,82.3,29.556759646759765
ksp,0.8,0.2,15,0.6,121,-6,86.32,19.998408099911657
ksp,0.8,0.2,15,0.7,112,-12,84.3,23.868047123076234
ksp,0.8,0.2,15,0.8,107,-3,83.62,20.777627292796627
ksp,0.8,0.2,15,0.9,116,-18,76.56,31.283535475338056
ksp,0.8,0.2,15,1.0,115,-6,81.96,27.622055665422035
ksp,0.8,0.2,16,0.0,114,-7,88.52,17.971905512635605
ksp,0.8,0.2,16,0.1,121,56,84.38,16.752569099352236
ksp,0.8,0.2,16,0.2,115,-4,86.28,22.968514385158315
ksp,0.8,0.2,16,0.3,114,50,88.02,15.260312672325652
ksp,0.8,0.2,16,0.4,116,-19,83.1,23.584195676645106
ksp,0.8,0.2,16,0.5,112,-9,76.36,30.42270902615012
ksp,0.8,0.2,16,0.6,129,-14,81.6,29.06783059518209
ksp,0.8,0.2,16,0.7,119,-18,81.84,26.661414448752776
ksp,0.8,0.2,16,0.8,115,-21,83.28,27.292848730697475
ksp,0.8,0.2,16,0.9,112,-10,82.34,25.417822768398445
ksp,0.8,0.2,16,1.0,112,-8,78.42,28.416788656549855
ksp,0.8,0.3,2,0.0,132,110,122.98,5.640560111136742
ksp,0.8,0.3,2,0.1,133,110,122.66,5.490659972970054
ksp,0.8,0.3,2,0.2,133,108,123.54,6.064988180751308
ksp,0.8,0.3,2,0.3,132,103,121.72,7.329114432681955
ksp,0.8,0.3,2,0.4,131,106,122.2,5.649634266652911
ksp,0.8,0.3,2,0.5,133,95,117.02,7.908894502071573
ksp,0.8,0.3,2,0.6,127,84,106.9,9.922660110750009
ksp,0.8,0.3,2,0.7,126,79,110.34,10.100737495806118
ksp,0.8,0.3,2,0.8,132,96,111.06,9.26130858651702
ksp,0.8,0.3,2,0.9,126,83,109.14,11.122710725248186
ksp,0.8,0.3,2,1.0,127,82,105.36,10.62488415302991
ksp,0.8,0.3,3,0.0,133,97,118.62,7.5129547979419105
ksp,0.8,0.3,3,0.1,132,100,119.9,8.505100510510005
ksp,0.8,0.3,3,0.2,131,100,118.14,8.103942099436571
ksp,0.8,0.3,3,0.3,132,98,119.4,7.930823361018292
ksp,0.8,0.3,3,0.4,131,98,118.58,8.07134007536821
ksp,0.8,0.3,3,0.5,127,97,113.16,7.597958909591229
ksp,0.8,0.3,3,0.6,128,75,104.8,12.057684483433825
ksp,0.8,0.3,3,0.7,124,85,104.9,9.871108119669447
ksp,0.8,0.3,3,0.8,127,82,105.26,9.830834457076824
ksp,0.8,0.3,3,0.9,125,74,106.48,10.650744919813768
ksp,0.8,0.3,3,1.0,127,84,109.64,10.346566027983805
ksp,0.8,0.3,4,0.0,130,98,115.48,7.415482975174445
ksp,0.8,0.3,4,0.1,132,100,119.1,6.424601949076817
ksp,0.8,0.3,4,0.2,131,96,117.48,7.926293108949453
ksp,0.8,0.3,4,0.3,132,95,117.86,8.422540215010516
ksp,0.8,0.3,4,0.4,131,99,116.18,7.375331192840199
ksp,0.8,0.3,4,0.5,129,81,110.16,9.263401764195374
ksp,0.8,0.3,4,0.6,124,57,102.6,13.002354574837433
ksp,0.8,0.3,4,0.7,123,79,103.68,10.529724689697083
ksp,0.8,0.3,4,0.8,127,66,104.2,13.06029971215931
ksp,0.8,0.3,4,0.9,122,79,102.88,11.037302243588627
ksp,0.8,0.3,4,1.0,126,77,103.8,11.315512199035915
ksp,0.8,0.3,5,0.0,129,82,113.44,8.727530917640301
ksp,0.8,0.3,5,0.1,130,89,115.3,8.853109680807538
ksp,0.8,0.3,5,0.2,130,94,113.64,8.223311811117048
ksp,0.8,0.3,5,0.3,131,88,114.36,9.595407064564478
ksp,0.8,0.3,5,0.4,128,90,114.38,8.339456253991917
ksp,0.8,0.3,5,0.5,130,84,110.54,9.975909758523484
ksp,0.8,0.3,5,0.6,125,63,99.68,12.598088614337252
ksp,0.8,0.3,5,0.7,130,-7,100.8,19.34013485802337
ksp,0.8,0.3,5,0.8,121,77,101.76,10.961081430335648
ksp,0.8,0.3,5,0.9,123,72,100.9,12.424876297992192
ksp,0.8,0.3,5,1.0,126,66,100.7,11.87563102512443
ksp,0.8,0.3,6,0.0,130,95,113.52,8.797587795549878
ksp,0.8,0.3,6,0.1,128,93,111.42,8.420310721883203
ksp,0.8,0.3,6,0.2,131,88,112.24,10.775179339385417
ksp,0.8,0.3,6,0.3,131,75,110.48,11.414705874619882
ksp,0.8,0.3,6,0.4,128,91,111.84,9.530530961502789
ksp,0.8,0.3,6,0.5,130,77,104.92,10.783282601947766
ksp,0.8,0.3,6,0.6,123,60,99.54,12.812955815684914
ksp,0.8,0.3,6,0.7,118,76,100.74,10.273425198351447
ksp,0.8,0.3,6,0.8,122,80,102.1,10.443726756834868
ksp,0.8,0.3,6,0.9,122,72,101.8,11.618071777912835
ksp,0.8,0.3,6,1.0,123,-2,100.36,17.815104804173156
ksp,0.8,0.3,7,0.0,127,92,111.76,8.423872782340746
ksp,0.8,0.3,7,0.1,126,-9,109.8,18.942447743906072
ksp,0.8,0.3,7,0.2,126,81,107.46,9.949279534986749
ksp,0.8,0.3,7,0.3,132,89,111.64,9.896938302076155
ksp,0.8,0.3,7,0.4,126,87,110.58,10.061220764167047
ksp,0.8,0.3,7,0.5,124,69,103,10.887176504718656
ksp,0.8,0.3,7,0.6,124,75,97.8,12.681337726384085
ksp,0.8,0.3,7,0.7,116,-7,96.06,23.373113805815258
ksp,0.8,0.3,7,0.8,118,61,98.4,13.11954454162155
ksp,0.8,0.3,7,0.9,131,51,102.58,14.01615685775614
ksp,0.8,0.3,7,1.0,119,63,96.72,12.793557051923298
ksp,0.8,0.3,8,0.0,123,81,105.74,9.281999256845566
ksp,0.8,0.3,8,0.1,127,81,106.58,9.450386019542659
ksp,0.8,0.3,8,0.2,127,84,105.62,10.873840543398883
ksp,0.8,0.3,8,0.3,125,94,111.14,8.01277041951898
ksp,0.8,0.3,8,0.4,122,81,106.84,9.617925441378633
ksp,0.8,0.3,8,0.5,123,77,101.2,10.840212363308785
ksp,0.8,0.3,8,0.6,119,66,98.68,11.183880528397529
ksp,0.8,0.3,8,0.7,117,-8,92.98,23.656978950432883
ksp,0.8,0.3,8,0.8,124,69,97.42,12.347171864893777
ksp,0.8,0.3,8,0.9,117,66,97.06,10.925368344792213
ksp,0.8,0.3,8,1.0,124,-8,94.86,19.28942821382548
ksp,0.8,0.3,9,0.0,125,76,105.76,12.711171368171401
ksp,0.8,0.3,9,0.1,130,82,106.28,9.944827390997528
ksp,0.8,0.3,9,0.2,118,73,103.06,9.245870561984933
ksp,0.8,0.3,9,0.3,123,76,104.94,9.706740767452823
ksp,0.8,0.3,9,0.4,124,82,102.44,10.07757664423388
ksp,0.8,0.3,9,0.5,121,73,102.22,10.633581768364307
ksp,0.8,0.3,9,0.6,122,55,93.72,13.195608422223398
ksp,0.8,0.3,9,0.7,121,62,97.94,12.397185329002413
ksp,0.8,0.3,9,0.8,119,74,97.34,10.912658816666982
ksp,0.8,0.3,9,0.9,119,69,95.64,11.444203594762168
ksp,0.8,0.3,9,1.0,116,60,98.14,12.613581925035879
ksp,0.8,0.3,10,0.0,124,76,104.4,10.633025180530511
ksp,0.8,0.3,10,0.1,123,67,101.78,11.997091484257034
ksp,0.8,0.3,10,0.2,123,78,103.02,9.730008284913728
ksp,0.8,0.3,10,0.3,124,76,105.4,11.519282857496833
ksp,0.8,0.3,10,0.4,124,66,101.48,13.200556574536963
ksp,0.8,0.3,10,0.5,119,65,99.68,11.990540489256095
ksp,0.8,0.3,10,0.6,114,62,94.4,12.426108130275791
ksp,0.8,0.3,10,0.7,122,-15,91.94,23.886132942332367
ksp,0.8,0.3,10,0.8,118,-7,93.18,18.718854404158435
ksp,0.8,0.3,10,0.9,112,44,92.92,14.61036813851236
ksp,0.8,0.3,10,1.0,118,50,92.78,13.763735254765157
ksp,0.8,0.3,11,0.0,123,73,103.58,10.317589498580785
ksp,0.8,0.3,11,0.1,124,60,99.54,13.575503147739523
ksp,0.8,0.3,11,0.2,123,80,103.34,10.344297452989176
ksp,0.8,0.3,11,0.3,128,65,100.02,13.018808999102108
ksp,0.8,0.3,11,0.4,125,67,100.02,13.200943070825799
ksp,0.8,0.3,11,0.5,124,70,96.5,13.922892615240205
ksp,0.8,0.3,11,0.6,112,-5,84,27.95039337461851
ksp,0.8,0.3,11,0.7,116,57,89.96,12.798214161135363
ksp,0.8,0.3,11,0.8,119,64,92.7,13.091904337554315
ksp,0.8,0.3,11,0.9,130,-1,94.68,17.587611595456988
ksp,0.8,0.3,11,1.0,110,59,92.98,11.185796387219218
ksp,0.8,0.3,12,0.0,124,69,99.88,12.117856616563502
ksp,0.8,0.3,12,0.1,117,78,97.06,10.608833439109858
ksp,0.8,0.3,12,0.2,121,47,97.42,14.136492074176864
ksp,0.8,0.3,12,0.3,124,63,99.94,11.143608033307704
ksp,0.8,0.3,12,0.4,126,71,99.76,12.428669950348423
ksp,0.8,0.3,12,0.5,119,-4,87.82,19.364063075075702
ksp,0.8,0.3,12,0.6,115,-4,90.36,23.780252483168997
ksp,0.8,0.3,12,0.7,123,-1,87.82,19.98641375269404
ksp,0.8,0.3,12,0.8,115,-1,88.66,22.327442618391185
ksp,0.8,0.3,12,0.9,120,-14,85.82,23.275361414585852
ksp,0.8,0.3,12,1.0,118,59,90.54,13.367963531502912
ksp,0.8,0.3,13,0.0,132,71,97.82,10.395623097815577
ksp,0.8,0.3,13,0.1,120,72,96.72,10.542508705043518
ksp,0.8,0.3,13,0.2,117,60,96.86,11.65667015848323
ksp,0.8,0.3,13,0.3,123,69,98.16,12.754126983139255
ksp,0.8,0.3,13,0.4,113,-3,92.56,18.113204113720634
ksp,0.8,0.3,13,0.5,116,-11,84.84,26.55019120573757
ksp,0.8,0.3,13,0.6,115,-10,86.9,19.609712295863257
ksp,0.8,0.3,13,0.7,115,-4,87.54,23.28283067158357
ksp,0.8,0.3,13,0.8,117,-1,90.04,19.063759827890987
ksp,0.8,0.3,13,0.9,114,-2,89.94,17.736633368971297
ksp,0.8,0.3,13,1.0,120,-23,88.76,25.449878713475478
ksp,0.8,0.3,14,0.0,116,67,92.16,13.655170210194663
ksp,0.8,0.3,14,0.1,116,-5,88.22,18.83038144345787
ksp,0.8,0.3,14,0.2,118,63,92.92,12.050641442830894
ksp,0.8,0.3,14,0.3,127,-5,88.6,23.18690693174112
ksp,0.8,0.3,14,0.4,122,64,92.92,12.97067335749917
ksp,0.8,0.3,14,0.5,114,-10,84.88,30.878722612894492
ksp,0.8,0.3,14,0.6,117,-13,81.42,29.139418564647343
ksp,0.8,0.3,14,0.7,116,-17,78.28,30.044891582498373
ksp,0.8,0.3,14,0.8,110,-2,88.3,17.31255295431377
ksp,0.8,0.3,14,0.9,114,-6,85.1,22.64206848558944
ksp,0.8,0.3,14,1.0,116,-4,84.76,22.339276293249128
ksp,0.8,0.3,15,0.0,120,-15,83.46,31.074768293420885
ksp,0.8,0.3,15,0.1,120,-1,89.58,19.40764629453756
ksp,0.8,0.3,15,0.2,116,-6,86.06,23.17582308161253
ksp,0.8,0.3,15,0.3,113,50,91.14,13.338619700336466
ksp,0.8,0.3,15,0.4,113,-7,88.86,18.16591335890561
ksp,0.8,0.3,15,0.5,114,-11,79.1,28.947700906205004
ksp,0.8,0.3,15,0.6,121,-9,85.26,27.20654933156008
ksp,0.8,0.3,15,0.7,116,-9,83.02,30.089316023723608
ksp,0.8,0.3,15,0.8,116,-5,84.82,22.975310617251374
ksp,0.8,0.3,15,0.9,118,-23,81.64,27.032678636896385
ksp,0.8,0.3,15,1.0,112,-12,76.98,35.5444475987747
ksp,0.8,0.3,16,0.0,103,-13,83.04,18.352511922828196
ksp,0.8,0.3,16,0.1,116,-2,83.36,22.08125994630575
ksp,0.8,0.3,16,0.2,118,-8,84.38,23.590805888078084
ksp,0.8,0.3,16,0.3,113,-11,83.26,27.34496931683734
ksp,0.8,0.3,16,0.4,112,-8,81.92,27.95538719941807
ksp,0.8,0.3,16,0.5,115,-5,76.08,32.88187888767419
ksp,0.8,0.3,16,0.6,109,-15,72.2,34.003601249855635
ksp,0.8,0.3,16,0.7,119,-10,82.98,27.196555904401286
ksp,0.8,0.3,16,0.8,111,-20,82.38,23.714191049724995
ksp,0.8,0.3,16,0.9,119,-7,83.48,24.160382481091915
ksp,0.8,0.3,16,1.0,115,52,85.3,15.83750392619509
ksp,0.8,0.4,2,0.0,132,102,122.38,6.772965467540034
ksp,0.8,0.4,2,0.1,133,104,122.88,6.826239888870605
ksp,0.8,0.4,2,0.2,131,110,123.38,5.791936689246948
ksp,0.8,0.4,2,0.3,132,104,122.22,7.086319098611559
ksp,0.8,0.4,2,0.4,132,103,121.54,6.914079099628407
ksp,0.8,0.4,2,0.5,132,103,115.98,7.657169509548498
ksp,0.8,0.4,2,0.6,132,90,111.64,10.543902387210364
ksp,0.8,0.4,2,0.7,127,70,109.48,10.61042998609368
ksp,0.8,0.4,2,0.8,127,81,107.76,10.53189519158497
ksp,0.8,0.4,2,0.9,126,84,111.82,9.526954242718768
ksp,0.8,0.4,2,1.0,127,88,106.46,8.502604642948285
ksp,0.8,0.4,3,0.0,131,91,120.58,8.146841130656917
ksp,0.8,0.4,3,0.1,133,95,118.1,8.048957341526558
ksp,0.8,0.4,3,0.2,132,102,119.38,6.832963321656428
ksp,0.8,0.4,3,0.3,132,106,120.36,6.176849471029313
ksp,0.8,0.4,3,0.4,133,93,119.84,8.769985921381203
ksp,0.8,0.4,3,0.5,132,87,114.14,9.25822304103498
ksp,0.8,0.4,3,0.6,123,-3,104.2,19.15564604784198
ksp,0.8,0.4,3,0.7,126,79,104.46,10.932464292656258
ksp,0.8,0.4,3,0.8,126,77,105,10.600346548050942
ksp,0.8,0.4,3,0.9,127,78,103.74,10.547869501487405
ksp,0.8,0.4,3,1.0,124,88,106.44,9.689379837360752
ksp,0.8,0.4,4,0.0,127,101,115.34,7.333484846919641
ksp,0.8,0.4,4,0.1,130,103,116.16,6.640506496541679
ksp,0.8,0.4,4,0.2,132,97,117.62,7.682181875440527
ksp,0.8,0.4,4,0.3,132,99,114.72,6.9665088026901385
ksp,0.8,0.4,4,0.4,132,96,116.56,7.650956989628347
ksp,0.8,0.4,4,0.5,126,89,111.62,8.319855767980597
ksp,0.8,0.4,4,0.6,123,73,103.8,11.936908976714506
ksp,0.8,0.4,4,0.7,121,77,103.1,11.478907009051383
ksp,0.8,0.4,4,0.8,124,69,101.96,11.63204581300806
ksp,0.8,0.4,4,0.9,129,84,104.98,9.859192333522445
ksp,0.8,0.4,4,1.0,126,82,108.26,9.78714275288279
ksp,0.8,0.4,5,0.0,131,98,114.68,6.640752354721164
ksp,0.8,0.4,5,0.1,131,95,113.9,8.32809359080113
ksp,0.8,0.4,5,0.2,129,85,113.58,9.4698016271273
ksp,0.8,0.4,5,0.3,126,95,112.04,8.04568587657322
ksp,0.8,0.4,5,0.4,132,99,115.8,7.356796108333562
ksp,0.8,0.4,5,0.5,125,81,109.3,11.176232069230942
ksp,0.8,0.4,5,0.6,126,80,103.32,9.935383069348353
ksp,0.8,0.4,5,0.7,124,63,102.88,12.993938932425065
ksp,0.8,0.4,5,0.8,121,75,102.36,11.462022473528547
ksp,0.8,0.4,5,0.9,129,71,101.66,13.3975477500282
ksp,0.8,0.4,5,1.0,131,66,99.78,13.415327815903838
ksp,0.8,0.4,6,0.0,128,86,111.96,9.969258871600214
ksp,0.8,0.4,6,0.1,131,87,111.88,10.279045457152336
ksp,0.8,0.4,6,0.2,124,85,110.36,8.710209819633555
ksp,0.8,0.4,6,0.3,128,88,111.3,9.08070391949156
ksp,0.8,0.4,6,0.4,129,87,111.1,9.691675367477567
ksp,0.8,0.4,6,0.5,124,70,107.28,11.649717523070976
ksp,0.8,0.4,6,0.6,132,65,98.78,15.444819486792063
ksp,0.8,0.4,6,0.7,126,-1,99.28,18.656989717157547
ksp,0.8,0.4,6,0.8,121,74,99.86,11.142875457860406
ksp,0.8,0.4,6,0.9,127,63,99.34,12.39092821546539
ksp,0.8,0.4,6,1.0,125,68,99.4,12.416250050080437
ksp,0.8,0.4,7,0.0,123,90,109.94,8.78172964228597
ksp,0.8,0.4,7,0.1,131,74,109.56,10.585241940493166
ksp,0.8,0.4,7,0.2,127,87,109.54,9.234385607663372
ksp,0.8,0.4,7,0.3,130,92,108.8,9.048621498350352
ksp,0.8,0.4,7,0.4,129,85,107.92,9.113434801300277
ksp,0.8,0.4,7,0.5,120,78,104.1,10.069655365685236
ksp,0.8,0.4,7,0.6,118,70,95.42,12.020543639443064
ksp,0.8,0.4,7,0.7,120,73,99.76,12.073854363196265
ksp,0.8,0.4,7,0.8,122,68,99.86,11.498021125216216
ksp,0.8,0.4,7,0.9,121,58,98.8,14.2828568570857
ksp,0.8,0.4,7,1.0,130,69,100.48,12.553948886826854
ksp,0.8,0.4,8,0.0,123,86,107.22,8.885415704675722
ksp,0.8,0.4,8,0.1,124,92,108.64,7.649889955190899
ksp,0.8,0.4,8,0.2,122,87,105.06,9.790478506577454
ksp,0.8,0.4,8,0.3,129,87,107.34,10.211258292608573
ksp,0.8,0.4,8,0.4,124,85,108.54,9.750374142481268
ksp,0.8,0.4,8,0.5,123,60,101.28,13.531580597601588
ksp,0.8,0.4,8,0.6,124,-6,95,18.892823386413266
ksp,0.8,0.4,8,0.7,117,62,93.16,14.61947261674773
ksp,0.8,0.4,8,0.8,119,53,95.14,13.255741921052591
ksp,0.8,0.4,8,0.9,116,57,95.92,11.79733626108635
ksp,0.8,0.4,8,1.0,126,42,97.56,15.291934648896536
ksp,0.8,0.4,9,0.0,124,87,106.26,8.9026710048394
ksp,0.8,0.4,9,0.1,122,92,104.82,8.170854125662576
ksp,0.8,0.4,9,0.2,123,81,105.46,9.055858403739064
ksp,0.8,0.4,9,0.3,126,70,104.14,12.403110209021882
ksp,0.8,0.4,9,0.4,118,82,105.32,9.047358392235328
ksp,0.8,0.4,9,0.5,126,74,97.1,13.035665361943419
ksp,0.8,0.4,9,0.6,115,-2,88.04,18.531781856462434
ksp,0.8,0.4,9,0.7,126,-5,94.72,20.062189027407467
ksp,0.8,0.4,9,0.8,119,54,94.12,14.268046217234609
ksp,0.8,0.4,9,0.9,116,-1,91.62,17.922611416866683
ksp,0.8,0.4,9,1.0,114,80,97.28,9.326372525789216
ksp,0.8,0.4,10,0.0,128,78,103.92,10.163640678257703
ksp,0.8,0.4,10,0.1,125,70,101.6,12.260772023500188
ksp,0.8,0.4,10,0.2,130,68,101.52,12.039458934211762
ksp,0.8,0.4,10,0.3,122,74,102.44,11.65518190789498
ksp,0.8,0.4,10,0.4,125,76,104.24,12.293286702879083
ksp,0.8,0.4,10,0.5,123,69,97.44,11.665683146104481
ksp,0.8,0.4,10,0.6,119,70,95.64,13.426686797842084
ksp,0.8,0.4,10,0.7,120,-2,91.82,18.271970281258223
ksp,0.8,0.4,10,0.8,120,57,93.56,13.58444488586644
ksp,0.8,0.4,10,0.9,117,-5,93.76,20.004652520075915
ksp,0.8,0.4,10,1.0,117,-5,90.14,23.048316597078923
ksp,0.8,0.4,11,0.0,126,77,98.98,11.055500062532362
ksp,0.8,0.4,11,0.1,121,77,102.44,11.310388939341728
ksp,0.8,0.4,11,0.2,123,75,102.16,11.448839171171326
ksp,0.8,0.4,11,0.3,125,59,102.06,12.751006362844704
ksp,0.8,0.4,11,0.4,124,80,103.42,12.307439263489778
ksp,0.8,0.4,11,0.5,128,59,95.62,14.621608275816603
ksp,0.8,0.4,11,0.6,116,-5,84.84,25.903557394965766
ksp,0.8,0.4,11,0.7,121,54,91.22,15.876166195313795
ksp,0.8,0.4,11,0.8,114,-1,92.44,18.18741435213721
ksp,0.8,0.4,11,0.9,117,-9,90.18,23.5482050098022
ksp,0.8,0.4,11,1.0,114,75,96.44,10.180333180867382
ksp,0.8,0.4,12,0.0,118,73,98.6,11.214058232451636
ksp,0.8,0.4,12,0.1,121,62,98,12.187313577852091
ksp,0.8,0.4,12,0.2,123,52,96.92,14.479880482086521
ksp,0.8,0.4,12,0.3,123,-4,100.44,19.084302770730137
ksp,0.8,0.4,12,0.4,120,67,101.24,10.593721667832803
ksp,0.8,0.4,12,0.5,116,66,95.08,12.901257651081613
ksp,0.8,0.4,12,0.6,118,61,88.96,13.2864208721475
ksp,0.8,0.4,12,0.7,121,-6,93.18,18.55349683746865
ksp,0.8,0.4,12,0.8,120,-3,89.08,26.247518833176578
ksp,0.8,0.4,12,0.9,116,-6,87.92,19.79160819898274
ksp,0.8,0.4,12,1.0,112,-4,88.44,18.92537439308315
ksp,0.8,0.4,13,0.0,123,72,98.18,13.151689578738932
ksp,0.8,0.4,13,0.1,119,64,96.94,13.300928308864425
ksp,0.8,0.4,13,0.2,116,61,96.24,11.323733429196848
ksp,0.8,0.4,13,0.3,117,-17,94.36,24.267858982445006
ksp,0.8,0.4,13,0.4,118,-9,93.96,22.9648889056529
ksp,0.8,0.4,13,0.5,126,-15,88.88,27.62108038496418
ksp,0.8,0.4,13,0.6,119,-9,86.1,27.777725623533804
ksp,0.8,0.4,13,0.7,117,-13,82.74,26.77632978461936
ksp,0.8,0.4,13,0.8,114,49,88.06,16.041286018984174
ksp,0.8,0.4,13,0.9,119,-10,82.02,30.167890755786377
ksp,0.8,0.4,13,1.0,122,-7,88.6,22.321399999981715
ksp,0.8,0.4,14,0.0,119,63,91.46,14.210099886190463
ksp,0.8,0.4,14,0.1,115,-2,91.72,16.733249315451594
ksp,0.8,0.4,14,0.2,120,-17,93.26,21.068217673034596
ksp,0.8,0.4,14,0.3,120,79,97.82,10.283114750871539
ksp,0.8,0.4,14,0.4,129,-4,91.96,23.476397178651496
ksp,0.8,0.4,14,0.5,117,-3,83.94,24.964799708585605
ksp,0.8,0.4,14,0.6,117,53,89.5,14.92600798223404
ksp,0.8,0.4,14,0.7,118,-3,85.66,19.486897743701263
ksp,0.8,0.4,14,0.8,118,-6,88.2,17.442617290968226
ksp,0.8,0.4,14,0.9,106,-5,85.74,19.00785015058091
ksp,0.8,0.4,14,1.0,117,-6,87.8,18.63505583899466
ksp,0.8,0.4,15,0.0,121,-9,91.62,18.942329232031998
ksp,0.8,0.4,15,0.1,117,-12,81.1,33.06656860310234
ksp,0.8,0.4,15,0.2,124,61,94,15.511680917874735
ksp,0.8,0.4,15,0.3,118,-2,88.96,19.794825132867842
ksp,0.8,0.4,15,0.4,117,-7,90.08,21.847187275178804
ksp,0.8,0.4,15,0.5,114,-12,77.62,30.939631806576667
ksp,0.8,0.4,15,0.6,111,-7,81.88,25.906929181048007
ksp,0.8,0.4,15,0.7,118,-13,87.8,19.493588689617926
ksp,0.8,0.4,15,0.8,114,-7,75.98,32.86117366580015
ksp,0.8,0.4,15,0.9,127,-13,80.2,27.453114019865854
ksp,0.8,0.4,15,1.0,113,-8,76.2,30.480505646885124
ksp,0.8,0.4,16,0.0,117,-13,84.66,27.35601265848933
ksp,0.8,0.4,16,0.1,120,-11,81.36,26.26844152986932
ksp,0.8,0.4,16,0.2,110,-14,76.88,30.870129542312966
ksp,0.8,0.4,16,0.3,118,-2,90.08,19.372650614635436
ksp,0.8,0.4,16,0.4,109,-11,80.38,24.856231510387072
ksp,0.8,0.4,16,0.5,111,-25,64.88,40.54105502891042
ksp,0.8,0.4,16,0.6,114,-12,78.8,26.911040144012514
ksp,0.8,0.4,16,0.7,114,-12,78.98,30.730221779418464
ksp,0.8,0.4,16,0.8,105,-9,77.54,27.81440677939754
ksp,0.8,0.4,16,0.9,110,-20,75.92,32.12529043781995
ksp,0.8,0.4,16,1.0,112,-7,78.08,28.029750958142852
ksp,0.8,0.5,2,0.0,132,102,122,7.602362683228612
ksp,0.8,0.5,2,0.1,133,87,122.92,8.336886317408181
ksp,0.8,0.5,2,0.2,133,103,123.48,5.697260351274469
ksp,0.8,0.5,2,0.3,131,103,122.08,5.634587068150729
ksp,0.8,0.5,2,0.4,132,107,123.3,5.380425595790424
ksp,0.8,0.5,2,0.5,131,98,118.46,8.58144652665248
ksp,0.8,0.5,2,0.6,127,82,109.94,10.771106474911367
ksp,0.8,0.5,2,0.7,127,75,107.9,11.290686065812595
ksp,0.8,0.5,2,0.8,126,85,107.24,9.838616129666752
ksp,0.8,0.5,2,0.9,124,78,108.22,9.996509594935256
ksp,0.8,0.5,2,1.0,127,86,109.02,9.719515399022564
ksp,0.8,0.5,3,0.0,131,95,119.14,7.529560791592409
ksp,0.8,0.5,3,0.1,131,105,118.76,6.149697188496689
ksp,0.8,0.5,3,0.2,131,103,120.58,6.1746354102067915
ksp,0.8,0.5,3,0.3,131,98,117.64,7.580210540396269
ksp,0.8,0.5,3,0.4,133,101,120.16,7.366111038854539
ksp,0.8,0.5,3,0.5,126,88,112.86,8.151649388626945
ksp,0.8,0.5,3,0.6,131,82,106.3,10.673732778581794
ksp,0.8,0.5,3,0.7,125,78,107.02,11.495322917586606
ksp,0.8,0.5,3,0.8,125,83,105.58,9.608860706745242
