FunctionIndex,Damage,Regeneration,Tournament,Alpha,BestScore,WorstScore,MeanScore,StdDev
1,0.2,0.0,4,1.0,-1484189640964.4556,-3135969145256.2534,-2296259270217.7817,348244333354.4659
1,0.2,0.0,6,0.0,-1532024666566.2075,-3475183347394.256,-2280911425549.3354,436759658809.3579
1,0.2,0.0,6,0.2,-1571731923983.783,-4296604825282.4663,-2507886109160.552,564724646015.1384
1,0.2,0.0,6,0.4,-1580562772157.0496,-3623283089951.0034,-2485696922420.444,380857310946.1517
1,0.2,0.0,6,0.6,-1855356429202.6365,-3571230217871.1396,-2732052268588.35,409444231954.1613
1,0.2,0.0,6,0.8,-1861152589110.6018,-3998067383806.2715,-2757430261223.6514,440906432929.36884
1,0.2,0.0,6,1.0,-1692930890788.4065,-3591459949264.7114,-2615284265921.747,458754519919.6476
1,0.2,0.0,8,0.0,-1718223519882.387,-3628122794151.022,-2650131023790.7676,480033564300.9788
1,0.2,0.0,8,0.2,-1560441971783.1038,-4023874204551.599,-2775734392023.5166,519941810415.02325
1,0.2,0.0,8,0.4,-2045813373805.6187,-4259606284581.202,-2941399504430.557,541999471080.50757
1,0.2,0.0,8,0.6,-2005740650603.2104,-4291219173830.7896,-2853563679757.4062,494271793928.5014
1,0.2,0.0,8,0.8,-2170489207758.4878,-4598621417420.417,-3000043454430.404,575417718630.6996
1,0.2,0.0,8,1.0,-2164512485643.1404,-4068732955959.7837,-2991237371460.982,489391515584.80365
1,0.2,0.0,10,0.0,-1669380458485.0483,-3958543951614.493,-2776192940726.675,539088539575.50995
1,0.2,0.0,10,0.2,-1536910250236.3416,-4296302759636.9805,-2886374983768.569,606973234137.1598
1,0.2,0.0,10,0.4,-1801625998648.243,-4543985101956.298,-2987080324542.259,581726092471.7931
1,0.2,0.0,10,0.6,-2062981367565.7666,-4195639272012.302,-2973270736966.1787,509149034990.4768
1,0.2,0.0,10,0.8,-1781115057998.7756,-4382579155452.6484,-3114558194210.6323,526390876844.6292
1,0.2,0.0,10,1.0,-2130176832407.0457,-4499134147141.347,-3168864185925.4517,492599197738.54645
1,0.2,0.0,12,0.0,-2511936581853.4116,-4504886323845.413,-3159048761270.7144,468257940968.66406
1,0.2,0.0,12,0.2,-2346250319421.839,-4082967392461.55,-3148587190021.4253,441506781169.888
1,0.2,0.0,12,0.4,-2274868644586.4,-5080021343099.725,-3012938573602.08,499202877232.9061
1,0.2,0.0,12,0.6,-1658665651879.0627,-4435942969691.659,-3026180643959.6855,523761312592.843
1,0.2,0.0,12,0.8,-1937863439840.9146,-4829113352827.051,-3369171603713.308,644363132574.9001
1,0.2,0.0,12,1.0,-2335489666364.1567,-4579950842710.781,-3292651676681.509,505612681490.15765
1,0.2,0.0,14,0.0,-2188023630826.9382,-4526279344730.704,-3229982071639.6567,519744637145.2575
1,0.2,0.0,14,0.2,-2299364493051.068,-4585036417880.534,-3254587871699.997,474593307832.7795
1,0.2,0.0,14,0.4,-2046221661617.6067,-4229228185972.468,-3118510339154.247,529474838936.007
1,0.2,0.0,14,0.6,-2020442466511.63,-4573931180519.432,-3155280478134.399,608603555926.5011
1,0.2,0.0,14,0.8,-2719239098011.2993,-5210973239122.966,-3378135269691.122,412914293488.5178
1,0.2,0.0,14,1.0,-2717614412397.4126,-4685078297212.04,-3592386018052.9946,471780499804.4626
1,0.2,0.2,2,0.0,-981016819628.6957,-1810959517821.4517,-1345688825028.723,225805379354.4632
1,0.2,0.2,2,0.2,-904434932419.0414,-1947799263652.7249,-1300767621833.7593,224083827633.698
1,0.2,0.2,2,0.4,-1039087838394.0844,-2076880374848.042,-1470086842386.4114,256388408519.93936
1,0.2,0.2,2,0.6,-982058594887.5046,-2212547499105.93,-1609737382145.9944,290515598851.1987
1,0.2,0.2,2,0.8,-1035265555338.135,-2660093571196.63,-1803464182437.9546,334833687249.1102
1,0.2,0.2,2,1.0,-1242040466750.3853,-2386107691728.8193,-1642514348670.2344,296354880543.84906
1,0.2,0.2,4,0.0,-1003218880365.1958,-2822679570364.123,-1788210448241.7627,401520444020.7586
1,0.2,0.2,4,0.2,-1084152942848.8466,-3600637530807.662,-2001231383344.9175,438000294424.72626
1,0.2,0.2,4,0.4,-1376742787230.6624,-3631778764811.452,-2037010595871.8054,379197269579.60803
1,0.2,0.2,4,0.6,-1596681566040.7673,-3133016847262.0757,-2115729665105.0254,340400469875.78906
1,0.2,0.2,4,0.8,-1293517301980.057,-3015829320366.915,-2270329532415.765,392740898947.0245
1,0.2,0.2,4,1.0,-1452104027609.5188,-3207993538538.524,-2123417373245.0823,425858905197.9088
1,0.2,0.2,6,0.0,-1299984855644.629,-2831204432464.3755,-2059094361869.6387,392065454953.9789
1,0.2,0.2,6,0.2,-1198627030644.0825,-3289846414316.4517,-2281759978753.331,488282891886.3782
1,0.2,0.2,6,0.4,-1382919813429.2312,-3929076004708.6387,-2263808117574.7363,448280016544.4075
1,0.2,0.2,6,0.6,-1468136731559.4797,-3585143174385.4683,-2347890933822.0537,390693850726.2969
1,0.2,0.2,6,0.8,-1644712065196.773,-4297529740079.1704,-2471354490393.4604,544713651693.4379
1,0.2,0.2,6,1.0,-1491947096883.3057,-3384197892878.401,-2374517317447.783,414784870618.735
1,0.2,0.2,8,0.0,-1632927114041.697,-3064106459175.102,-2337440250128.1655,338142460988.93445
1,0.2,0.2,8,0.2,-1348665148716.6882,-3492705357292.3027,-2307331437063.915,416288924401.16437
1,0.2,0.2,8,0.4,-1563028655447.4028,-3358349986632.2363,-2343314947726.09,400124899247.3788
1,0.2,0.2,8,0.6,-1574150551666.5708,-3872333092833.1855,-2493939825814.0337,558279971901.7483
1,0.2,0.2,8,0.8,-1810157011455.3176,-4271282079467.251,-2652191333010.082,478041314111.171
1,0.2,0.2,8,1.0,-1464240831565.9739,-4313120220035.488,-2508915728700.301,518380832748.7684
1,0.2,0.2,10,0.0,-1583797915444.8743,-3779246513992.3745,-2487015857334.367,441161591041.4937
1,0.2,0.2,10,0.2,-1584999384615.566,-3740184289912.83,-2474890795253.4985,453541782190.36383
1,0.2,0.2,10,0.4,-1537655510210.3828,-3458217034949.252,-2423013221173.9585,446351054520.42285
1,0.2,0.2,10,0.6,-1787240167289.355,-4155955168365.9805,-2644888863318.553,485186978002.1069
1,0.2,0.2,10,0.8,-2030768460142.1145,-3966060075863.6763,-2844946728396.4697,421647337583.12854
1,0.2,0.2,10,1.0,-2110884922719.5266,-3866769388552.545,-2766586937167.9155,401011037864.21844
1,0.2,0.2,12,0.0,-1732274487573.9004,-3781896011111.9707,-2603194169994.205,487899011107.68463
1,0.2,0.2,12,0.2,-1876297794556.999,-3851075996359.469,-2617683078278.2256,436447268196.95544
1,0.2,0.2,12,0.4,-1946725308580.9426,-3451597980158.582,-2634859003928.149,340317679471.4528
1,0.2,0.2,12,0.6,-1654095460674.947,-3816617486031.0044,-2642468142367.7188,458057201954.05054
1,0.2,0.2,12,0.8,-1822240545624.6902,-3890207550039.915,-2821619349562.7954,402103501443.21234
1,0.2,0.2,12,1.0,-1965886171164.0193,-4758632492543.33,-2954479719881.1636,497544269987.73285
1,0.2,0.2,14,0.0,-1979437023709.729,-3681864263802.139,-2846189123006.9556,408977155688.68713
1,0.2,0.2,14,0.2,-2009545111210.2725,-4338203656102.8374,-2945740453507.946,469172216755.3231
1,0.2,0.2,14,0.4,-1462497340805.3484,-3575037405794.749,-2678076977810.4487,502895321530.2791
1,0.2,0.2,14,0.6,-1699993459659.1208,-4090674180524.146,-2768912592929.9395,475585003917.7838
1,0.2,0.2,14,0.8,-2109149309101.5325,-3900161345214.663,-2866029333277.6455,436854899165.0566
1,0.2,0.2,14,1.0,-2107916466113.7607,-4216789824724.4756,-3163771452899.419,447614017774.88446
1,0.2,0.4,2,0.0,-764884347862.7523,-1848009978310.9487,-1229597461387.3618,248300310009.43994
1,0.2,0.4,2,0.2,-780696785223.9536,-2322578307811.4937,-1344434480091.89,348989920292.37524
1,0.2,0.4,2,0.4,-911762413199.3188,-2078547103900.1814,-1462856591063.34,279356371251.5786
1,0.2,0.4,2,0.6,-1071987840320.3353,-2706615596869.0933,-1601670021576.1714,315994821562.91846
1,0.2,0.4,2,0.8,-1120395309007.5432,-2218180575390.5063,-1677331219205.7888,288093376144.5627
1,0.2,0.4,2,1.0,-819097703874.1533,-2908663788655.766,-1583707694243.3083,343192399040.57635
1,0.2,0.4,4,0.0,-1092501041802.8193,-2419898858096.382,-1622083617951.591,296119187789.7793
1,0.2,0.4,4,0.2,-1156745824856.275,-2905963448511.986,-1886392075493.8457,407746737978.1489
1,0.2,0.4,4,0.4,-1184584559224.9055,-2935344178895.947,-1891511398533.8252,387994771755.2326
1,0.2,0.4,4,0.6,-1530127116513.831,-2914592117245.123,-2077056027497.8257,302413926935.94476
1,0.2,0.4,4,0.8,-1486097970738.9182,-3486128076174.471,-2158928029687.3435,381401615169.7675
1,0.2,0.4,4,1.0,-1117957041823.643,-3261316913741.682,-2075232497708.1243,440703561547.22925
1,0.2,0.4,6,0.0,-1252125014783.6948,-2904735732023.657,-1960321613737.9658,390106552998.1611
1,0.2,0.4,6,0.2,-1468213779728.5295,-3474661804321.998,-2196331502090.632,408815835933.0745
1,0.2,0.4,6,0.4,-1251246238060.7092,-3205774522202.868,-2169338171155.001,428501152143.17474
1,0.2,0.4,6,0.6,-1375307608114.5564,-3111251490121.9463,-2183583273146.0347,341087782806.1907
1,0.2,0.4,6,0.8,-1650185957097.745,-3121294828571.2114,-2374070308445.4893,361372712550.68134
1,0.2,0.4,6,1.0,-1186280036325.6978,-2964438645822.214,-2126498574085.1655,397530999778.639
1,0.2,0.4,8,0.0,-1313011769023.473,-3004970889074.2705,-2254704138598.847,347864143239.46875
1,0.2,0.4,8,0.2,-1363255390576.288,-3423154597855.73,-2301860602043.238,439232717063.9144
1,0.2,0.4,8,0.4,-1581939161222.354,-3857022503150.753,-2366511747628.3833,482695952655.3175
1,0.2,0.4,8,0.6,-1550528932332.2324,-3236947337377.016,-2382338554718.3975,414322043473.4918
1,0.2,0.4,8,0.8,-1862771136489.8594,-3271707556895.106,-2504565773464.6675,355007660831.3628
1,0.2,0.4,8,1.0,-1315131404499.6868,-3627026867790.8667,-2446466022015.287,475347541233.3621
1,0.2,0.4,10,0.0,-1594914688096.3499,-3374993202746.17,-2327844018237.0283,399218755976.1205
1,0.2,0.4,10,0.2,-1481166923389.719,-3767744459720.199,-2385566113529.7983,447605407339.5698
1,0.2,0.4,10,0.4,-1627957221638.9797,-3389758873511.4033,-2364100219882.237,407505871804.07697
1,0.2,0.4,10,0.6,-1720287118487.569,-3011500786257.45,-2362121802474.788,367438853234.2053
1,0.2,0.4,10,0.8,-1562972344983.5083,-3943040351159.6694,-2654251223589.669,499237507601.4613
1,0.2,0.4,10,1.0,-1770175939500.0413,-4434702633445.339,-2728282788788.8857,552829325340.5374
1,0.2,0.4,12,0.0,-1629114729680.6082,-3386263810595.3213,-2604087425355.3584,415750220298.2045
1,0.2,0.4,12,0.2,-1744766138157.745,-4651165099969.896,-2461344444370.238,492617729783.2082
1,0.2,0.4,12,0.4,-1647432040196.939,-3517913209442.3623,-2560954145728.053,496374830149.6589
1,0.2,0.4,12,0.6,-1716824393063.565,-3417918859733.598,-2425332796030.8916,426467493037.4206
1,0.2,0.4,12,0.8,-1827691195778.4932,-3371616894537.161,-2665050543071.6533,364901851001.6769
1,0.2,0.4,12,1.0,-1756058200306.3064,-3764478814824.989,-2674560616767.0034,433644017228.92035
1,0.2,0.4,14,0.0,-1833024562326.1992,-4397284906674.053,-2713590735472.355,539209627465.351
1,0.2,0.4,14,0.2,-1642186049244.7688,-3937179312825.274,-2690805072080.3413,491615948291.7852
1,0.2,0.4,14,0.4,-1768622345920.163,-3726515224548.5864,-2633833117734.334,446233611495.43866
1,0.2,0.4,14,0.6,-1709035746385.2573,-3847709120218.4404,-2698820348755.006,416104534014.6173
1,0.2,0.4,14,0.8,-1967504169348.772,-4075074334590.31,-2813724301386.0796,445417792126.77606
1,0.2,0.4,14,1.0,-1964012615450.7632,-4065811119165.717,-2862935204498.439,438431312613.7787
1,0.2,0.6,2,0.0,-807760261805.9175,-1986772363183.1724,-1217913705188.9495,231035788127.21545
1,0.2,0.6,2,0.2,-805953409152.776,-2209923163669.1943,-1251889189968.587,325353617392.5219
1,0.2,0.6,2,0.4,-840056957940.3665,-2282079123117.845,-1463171131808.682,289775417613.2151
1,0.2,0.6,2,0.6,-1101308664873.0923,-2234260866434.2124,-1595768834913.5164,264531279329.34103
1,0.2,0.6,2,0.8,-828782349764.3418,-2521043904357.846,-1671022797671.8816,316870149184.50073
1,0.2,0.6,2,1.0,-1106303417277.186,-2430570889552.409,-1567205732612.3,302210864734.6077
1,0.2,0.6,4,0.0,-1106385771493.76,-2298911762293.192,-1613847975037.5293,293300947834.1008
1,0.2,0.6,4,0.2,-957920998415.9648,-2454979928417.2773,-1761377634453.6506,346859406979.16174
1,0.2,0.6,4,0.4,-923931534642.8556,-2394328294661.235,-1715301651756.2424,289903301160.2184
1,0.2,0.6,4,0.6,-1461761042208.5107,-3025861960864.851,-1991226133025.3823,345547686891.8333
1,0.2,0.6,4,0.8,-1165794646343.0586,-2980356210289.6494,-2122553241507.9497,358019413396.62164
1,0.2,0.6,4,1.0,-1193874384811.2012,-2748116462951.624,-1994442451999.8667,363920691612.57263
1,0.2,0.6,6,0.0,-1230561355427.4233,-3226110947149.9805,-1859471072431.3655,398860405662.0641
1,0.2,0.6,6,0.2,-1131740320134.1633,-2967907685578.037,-2004870608566.45,406929888995.2927
1,0.2,0.6,6,0.4,-1258032712945.951,-3069968825284.035,-2023650181933.2654,365644811679.8497
1,0.2,0.6,6,0.6,-1487126448244.6794,-2820837575266.125,-2107371148645.602,321714753692.9532
1,0.2,0.6,6,0.8,-1732131141774.288,-3239791942668.022,-2318508248814.4175,385403467073.1021
1,0.2,0.6,6,1.0,-1516956727292.719,-3046116842952.721,-2234324289825.719,413334224305.21826
1,0.2,0.6,8,0.0,-1409881300545.601,-3041715649551.859,-2106071300109.4995,364252599980.46954
1,0.2,0.6,8,0.2,-1464647894749.551,-3484854728365.1025,-2239144339593.725,475549766280.73035
1,0.2,0.6,8,0.4,-1521083381056.1514,-3715131407565.9863,-2284147107415.859,470144738964.0165
1,0.2,0.6,8,0.6,-1479987378661.844,-3452166841528.076,-2187418750251.61,392826909648.45123
1,0.2,0.6,8,0.8,-1551100125555.4873,-3154931705314.0903,-2335122105796.373,377238920071.4674
1,0.2,0.6,8,1.0,-1593994035129.7078,-2999620921326.6206,-2240597961773.4146,309127883711.9408
1,0.2,0.6,10,0.0,-1532763326836.492,-3242690746619.6455,-2179569836847.4421,390845994330.27856
1,0.2,0.6,10,0.2,-1608748331406.3208,-3078159232997.082,-2272388346542.681,382622452472.62665
1,0.2,0.6,10,0.4,-1653261202983.7976,-4291128547064.578,-2361823250545.4785,431213235320.16187
1,0.2,0.6,10,0.6,-1514050140812.5535,-3117584047235.042,-2200784202766.679,297449346447.3693
1,0.2,0.6,10,0.8,-1697398511272.9883,-3409664387022.122,-2458952876909.3486,382419909114.9095
1,0.2,0.6,10,1.0,-1762759927811.4714,-3127046457385.3076,-2425763921875.75,341287937073.1378
1,0.2,0.6,12,0.0,-1340377077922.1333,-3446800543944.73,-2455764012809.437,411206347756.83514
1,0.2,0.6,12,0.2,-1414000160461.6614,-3980597400215.2793,-2474840731158.1016,503476493547.2655
1,0.2,0.6,12,0.4,-1297575513660.398,-3749390011481.001,-2338590293917.7246,468748400145.06
1,0.2,0.6,12,0.6,-1695239796926.2827,-3277265262437.9365,-2415953364983.573,361237894020.4377
1,0.2,0.6,12,0.8,-1769799271664.6567,-3957832546180.5933,-2623646793852.4375,409192177731.46387
1,0.2,0.6,12,1.0,-1514018721711.0476,-3863298294641.8037,-2607318829516.488,409799610357.16125
1,0.2,0.6,14,0.0,-1755693168324.102,-3865062887192.4473,-2658894203710.8267,462750309012.91406
1,0.2,0.6,14,0.2,-1793187063076.3276,-3843219098355.4404,-2555523245561.508,481101213161.5338
1,0.2,0.6,14,0.4,-1606172940495.5974,-3486655987002.0674,-2510307029838.712,524958928652.44464
1,0.2,0.6,14,0.6,-1646586081602.2012,-3201761532787.077,-2380672398858.694,380615193187.89105
1,0.2,0.6,14,0.8,-1731803028350.7139,-4088239541987.3047,-2749628826495.041,526895229219.2734
1,0.2,0.6,14,1.0,-1962211230929.8062,-4115717188398.233,-2869221854483.6836,434018528235.6689
1,0.2,0.8,2,0.0,-876941692119.5051,-1904078158097.251,-1274740851700.513,226058580398.4122
1,0.2,0.8,2,0.2,-678092462209.7722,-1976636702045.9963,-1301092555232.2173,281903028371.68945
1,0.2,0.8,2,0.4,-925672455690.0966,-1983415979826.9346,-1391575076177.4421,245081136071.35342
1,0.2,0.8,2,0.6,-1016756318997.6216,-2291454248673.719,-1505903528996.1013,258872004524.76157
1,0.2,0.8,2,0.8,-950519180127.189,-2376647951855.0996,-1682533730544.3345,305398730963.4859
1,0.2,0.8,2,1.0,-907846870336.043,-2085753587845.821,-1504551179880.1187,281913380404.5196
1,0.2,0.8,4,0.0,-998049975691.9738,-2175658566502.1938,-1511125767553.9282,277280323370.7416
1,0.2,0.8,4,0.2,-1239620937859.948,-2517615701858.8867,-1730493554189.6028,303104242131.94116
1,0.2,0.8,4,0.4,-1076625288261.4946,-2672384010144.437,-1787143516863.8318,372322101334.9186
1,0.2,0.8,4,0.6,-1244610604343.87,-2314993429890.361,-1821396678735.7131,258203482005.04688
1,0.2,0.8,4,0.8,-1201906618558.6587,-2778371206307.676,-1982853379025.7007,303635195576.668
1,0.2,0.8,4,1.0,-1275701834073.6897,-2954272008322.2246,-1973900103903.5396,378388500282.428
1,0.2,0.8,6,0.0,-1171399772356.5312,-2474277682833.4995,-1749877732475.6057,302826403852.1294
1,0.2,0.8,6,0.2,-1150345376765.762,-2975669052237.969,-1948556700987.073,351066189420.1014
1,0.2,0.8,6,0.4,-1336134774696.7842,-2766659724002.73,-1891682750146.6038,308484942115.45325
1,0.2,0.8,6,0.6,-1427106237056.316,-3251158712297.6675,-2075510367606.5806,398337928642.30585
1,0.2,0.8,6,0.8,-1747520658680.6077,-3177699234041.0713,-2235443245669.0874,340208334556.54156
1,0.2,0.8,6,1.0,-1473430482923.485,-3552599513017.899,-2145885800902.472,408367221437.123
1,0.2,0.8,8,0.0,-1399713950983.0432,-3281642918180.827,-2033013217922.05,412777531111.92114
1,0.2,0.8,8,0.2,-1282680661680.1611,-2749751746404.1294,-2015185233517.6907,407515097293.1956
1,0.2,0.8,8,0.4,-1402178611465.684,-2936378129607.4336,-2059053761849.1123,348043997667.81433
1,0.2,0.8,8,0.6,-1490048451556.2473,-3438282392342.827,-2086582525980.8425,392310489969.75854
1,0.2,0.8,8,0.8,-1626475962366.2444,-3519550906649.3203,-2362331887639.9717,404791472937.9373
1,0.2,0.8,8,1.0,-1224593846835.9333,-3410933627215.162,-2206129153425.864,425948701731.9107
1,0.2,0.8,10,0.0,-1352029926787.889,-2996290977586.1147,-2204122762722.3364,385086949113.0232
1,0.2,0.8,10,0.2,-1568827166047.1794,-3680280524423.9033,-2204998718692.129,429306298683.43915
1,0.2,0.8,10,0.4,-1545004589049.7307,-3204801825314.2563,-2261569451674.5693,408840358364.8555
1,0.2,0.8,10,0.6,-1568600795691.9888,-3290160231981.3213,-2246589602415.7505,347262728497.6907
1,0.2,0.8,10,0.8,-1674533404359.7566,-3032819990648.2188,-2396540178663.701,359817832528.19116
1,0.2,0.8,10,1.0,-1543374466323.7883,-3151998083823.604,-2372467232384.19,361065522670.7553
1,0.2,0.8,12,0.0,-1825398276256.1565,-3590375663356.6294,-2435620786595.145,356261844597.3317
1,0.2,0.8,12,0.2,-1536864650691.747,-3206983694211.5713,-2276360455588.3022,402823997220.60675
1,0.2,0.8,12,0.4,-1496855161384.4746,-3392427604875.6636,-2194143297699.631,403728811886.72034
1,0.2,0.8,12,0.6,-1367833742416.1963,-3759046508881.838,-2353851982591.4526,489637830680.15375
1,0.2,0.8,12,0.8,-1701993606791.3757,-3265675088500.85,-2372663909370.7993,349656304087.5072
1,0.2,0.8,12,1.0,-1645617896544.1184,-3327862599331.397,-2534881664200.425,415941948114.7064
1,0.2,0.8,14,0.0,-1433860117237.2615,-3436832643149.579,-2559465838289.5938,433702438651.0563
1,0.2,0.8,14,0.2,-1768844138868.1138,-3707466924268.2075,-2526449425093.8574,474313931801.0203
1,0.2,0.8,14,0.4,-1400597296777.1787,-3450632224083.037,-2317219190888.459,383581529199.19366
1,0.2,0.8,14,0.6,-1595725472475.7195,-3333201410092.9585,-2309419783467.162,408632091504.89465
1,0.2,0.8,14,0.8,-1712152110349.8706,-3830506406147.5874,-2591327275321.488,464553645982.9904
1,0.2,0.8,14,1.0,-1972204716104.2246,-3846363717817.7686,-2794524262802.754,448550262521.929
1,0.2,1.0,2,0.0,-675790237747.1797,-1601910556881.1196,-1128767985582.2283,196185551594.33844
1,0.2,1.0,2,0.2,-872239726051.5658,-2299425809072.532,-1244453986080.113,288413746952.39954
1,0.2,1.0,2,0.4,-876250152635.2366,-1954300809556.781,-1349069805332.8613,247233067761.02002
1,0.2,1.0,2,0.6,-1074199840596.9686,-1894700255758.7642,-1435101922078.2231,199570466187.48117
1,0.2,1.0,2,0.8,-1079492059447.4136,-2323532878545.1587,-1618911974348.5515,266657378301.1498
1,0.2,1.0,2,1.0,-847138014414.1812,-2179281319169.8547,-1524179393072.8374,292300082802.6759
1,0.2,1.0,4,0.0,-932594991855.0515,-2226407006411.768,-1480908158807.814,262197267278.36267
1,0.2,1.0,4,0.2,-952319783581.701,-2443487105654.9307,-1629916303970.6821,329908038096.47406
1,0.2,1.0,4,0.4,-1062151509440.8774,-2456347426464.9287,-1716895920052.1216,346350152567.24646
1,0.2,1.0,4,0.6,-1206045266154.5312,-2504183950400.393,-1745035598059.4563,315879247368.1757
1,0.2,1.0,4,0.8,-1412494194685.7998,-2498470406638.1064,-2011653034614.0857,274478119793.19168
1,0.2,1.0,4,1.0,-1007463853863.5873,-3154908658102.051,-1806975968018.8174,409343225919.9523
1,0.2,1.0,6,0.0,-1237454723338.6248,-3108378349743.7334,-1743825869695.488,319919772524.5974
1,0.2,1.0,6,0.2,-1087510137693.8723,-3118183920072.372,-1945924512652.5872,408750772961.0084
1,0.2,1.0,6,0.4,-1326120140804.9368,-3098074250046.314,-1926793919147.026,376558040862.99225
